index,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,variance,AUC,
3812,2,1,0,-3,-1,2,3,5,4,7,4,-4,-2,0,9.346938776,0.990329989,[0.989151949819-0.991508028107]
3815,2,1,0,-4,-1,2,3,5,4,7,4,-4,-2,0,10.0255102,0.990329989,[0.989151949819-0.991508028107]
3818,2,1,0,-3,-2,2,3,5,4,7,4,-4,-2,0,9.739795918,0.990329989,[0.989151949819-0.991508028107]
3821,2,1,0,-4,-2,2,3,5,4,7,4,-4,-2,0,10.40816327,0.990329989,[0.989151949819-0.991508028107]
3824,2,1,0,-4,-3,2,3,5,4,7,4,-4,-2,0,10.92346939,0.990329989,[0.989151949819-0.991508028107]
445,3,2,0,-2,-1,0,3,4,3,5,2,-2,-1,1,4.739795918,0.99029292,[0.988999810438-0.991586028608]
3431,3,2,0,-2,-1,0,3,5,4,6,3,-3,-2,0,7.346938776,0.99029292,[0.988999810438-0.991586028608]
3433,3,2,0,-3,-1,0,3,5,4,6,3,-3,-2,0,7.882653061,0.99029292,[0.988999810438-0.991586028608]
3435,3,2,0,-3,-2,0,3,5,4,6,3,-3,-2,0,8.265306122,0.99029292,[0.988999810438-0.991586028608]
224,2,1,0,-1,0,3,5,6,5,7,2,-2,-1,0,7.637755102,0.990270927,[0.989051935765-0.991489918588]
230,2,1,0,-2,0,3,5,6,5,7,2,-2,-1,0,8.12244898,0.990270927,[0.989051935765-0.991489918588]
237,2,1,0,-2,-1,3,5,6,5,7,2,-2,-1,0,8.454081633,0.990270927,[0.989051935765-0.991489918588]
225,2,1,0,-1,0,4,5,6,5,7,2,-2,-1,0,7.857142857,0.990263676,[0.989044704039-0.991482647811]
231,2,1,0,-2,0,4,5,6,5,7,2,-2,-1,0,8.352040816,0.990263676,[0.989044704039-0.991482647811]
236,2,1,0,-2,-1,4,5,6,5,7,2,-2,-1,0,8.693877551,0.990263676,[0.989044704039-0.991482647811]
2281,2,1,0,-1,0,2,3,5,3,6,3,-3,-2,1,5.959183673,0.990243184,[0.989059578277-0.991426789737]
2302,2,1,0,-1,0,2,3,6,4,7,4,-4,-3,0,9.25,0.990243184,[0.989059578277-0.991426789737]
3669,2,1,0,-2,0,2,3,5,3,6,3,-3,-2,1,6.37244898,0.990243184,[0.989059578277-0.991426789737]
3671,2,1,0,-3,0,2,3,5,3,6,3,-3,-2,1,6.918367347,0.990243184,[0.989059578277-0.991426789737]
3681,2,1,0,-2,-1,2,3,5,3,6,3,-3,-2,1,6.632653061,0.990243184,[0.989059578277-0.991426789737]
3683,2,1,0,-3,-1,2,3,5,3,6,3,-3,-2,1,7.168367347,0.990243184,[0.989059578277-0.991426789737]
3685,2,1,0,-3,-2,2,3,5,3,6,3,-3,-2,1,7.551020408,0.990243184,[0.989059578277-0.991426789737]
3758,2,1,0,-2,0,2,3,6,4,7,4,-4,-3,0,9.673469388,0.990243184,[0.989059578277-0.991426789737]
3761,2,1,0,-3,0,2,3,6,4,7,4,-4,-3,0,10.22959184,0.990243184,[0.989059578277-0.991426789737]
3764,2,1,0,-4,0,2,3,6,4,7,4,-4,-3,0,10.91836735,0.990243184,[0.989059578277-0.991426789737]
3828,2,1,0,-2,-1,2,3,6,4,7,4,-4,-3,0,9.943877551,0.990243184,[0.989059578277-0.991426789737]
3831,2,1,0,-3,-1,2,3,6,4,7,4,-4,-3,0,10.48979592,0.990243184,[0.989059578277-0.991426789737]
3834,2,1,0,-4,-1,2,3,6,4,7,4,-4,-3,0,11.16836735,0.990243184,[0.989059578277-0.991426789737]
3837,2,1,0,-3,-2,2,3,6,4,7,4,-4,-3,0,10.88265306,0.990243184,[0.989059578277-0.991426789737]
3840,2,1,0,-4,-2,2,3,6,4,7,4,-4,-3,0,11.55102041,0.990243184,[0.989059578277-0.991426789737]
3843,2,1,0,-4,-3,2,3,6,4,7,4,-4,-3,0,12.06632653,0.990243184,[0.989059578277-0.991426789737]
2277,2,1,0,-1,0,2,3,4,3,6,3,-3,-2,1,5.515306122,0.990243104,[0.989059498182-0.991426710442]
2301,2,1,0,-1,0,2,3,5,4,7,4,-4,-3,0,8.673469388,0.990243104,[0.989059498182-0.991426710442]
3649,2,1,0,-2,0,2,3,4,3,6,3,-3,-2,1,5.918367347,0.990243104,[0.989059498182-0.991426710442]
3651,2,1,0,-3,0,2,3,4,3,6,3,-3,-2,1,6.454081633,0.990243104,[0.989059498182-0.991426710442]
3657,2,1,0,-2,-1,2,3,4,3,6,3,-3,-2,1,6.168367347,0.990243104,[0.989059498182-0.991426710442]
3659,2,1,0,-3,-1,2,3,4,3,6,3,-3,-2,1,6.693877551,0.990243104,[0.989059498182-0.991426710442]
3661,2,1,0,-3,-2,2,3,4,3,6,3,-3,-2,1,7.066326531,0.990243104,[0.989059498182-0.991426710442]
3749,2,1,0,-2,0,2,3,5,4,7,4,-4,-3,0,9.086734694,0.990243104,[0.989059498182-0.991426710442]
3752,2,1,0,-3,0,2,3,5,4,7,4,-4,-3,0,9.632653061,0.990243104,[0.989059498182-0.991426710442]
3755,2,1,0,-4,0,2,3,5,4,7,4,-4,-3,0,10.31122449,0.990243104,[0.989059498182-0.991426710442]
3810,2,1,0,-2,-1,2,3,5,4,7,4,-4,-3,0,9.346938776,0.990243104,[0.989059498182-0.991426710442]
3813,2,1,0,-3,-1,2,3,5,4,7,4,-4,-3,0,9.882653061,0.990243104,[0.989059498182-0.991426710442]
3816,2,1,0,-4,-1,2,3,5,4,7,4,-4,-3,0,10.55102041,0.990243104,[0.989059498182-0.991426710442]
3819,2,1,0,-3,-2,2,3,5,4,7,4,-4,-3,0,10.26530612,0.990243104,[0.989059498182-0.991426710442]
3822,2,1,0,-4,-2,2,3,5,4,7,4,-4,-3,0,10.92346939,0.990243104,[0.989059498182-0.991426710442]
3825,2,1,0,-4,-3,2,3,5,4,7,4,-4,-3,0,11.42857143,0.990243104,[0.989059498182-0.991426710442]
52,2,1,0,-1,0,3,4,5,4,6,1,-1,0,1,4.739795918,0.990199336,[0.988980016935-0.991418655212]
222,2,1,0,-1,0,3,4,6,5,7,2,-2,-1,0,7.265306122,0.990199336,[0.988980016935-0.991418655212]
228,2,1,0,-2,0,3,4,6,5,7,2,-2,-1,0,7.739795918,0.990199336,[0.988980016935-0.991418655212]
234,2,1,0,-2,-1,3,4,6,5,7,2,-2,-1,0,8.06122449,0.990199336,[0.988980016935-0.991418655212]
809,3,1,0,-1,0,1,3,4,3,5,3,-3,0,1,4.387755102,0.99018163,[0.988979672626-0.991383586456]
826,3,1,0,-2,0,1,3,4,3,5,3,-3,0,1,4.801020408,0.99018163,[0.988979672626-0.991383586456]
828,3,1,0,-3,0,1,3,4,3,5,3,-3,0,1,5.346938776,0.99018163,[0.988979672626-0.991383586456]
830,3,1,0,-2,-1,1,3,4,3,5,3,-3,0,1,5.06122449,0.99018163,[0.988979672626-0.991383586456]
832,3,1,0,-3,-1,1,3,4,3,5,3,-3,0,1,5.596938776,0.99018163,[0.988979672626-0.991383586456]
834,3,1,0,-3,-2,1,3,4,3,5,3,-3,0,1,5.979591837,0.99018163,[0.988979672626-0.991383586456]
2260,3,1,0,-1,0,1,3,5,4,6,4,-4,-1,0,7.107142857,0.99018163,[0.988979672626-0.991383586456]
3436,3,1,0,-2,0,1,3,5,4,6,4,-4,-1,0,7.530612245,0.99018163,[0.988979672626-0.991383586456]
3439,3,1,0,-3,0,1,3,5,4,6,4,-4,-1,0,8.086734694,0.99018163,[0.988979672626-0.991383586456]
3442,3,1,0,-4,0,1,3,5,4,6,4,-4,-1,0,8.775510204,0.99018163,[0.988979672626-0.991383586456]
3454,3,1,0,-2,-1,1,3,5,4,6,4,-4,-1,0,7.801020408,0.99018163,[0.988979672626-0.991383586456]
3457,3,1,0,-3,-1,1,3,5,4,6,4,-4,-1,0,8.346938776,0.99018163,[0.988979672626-0.991383586456]
3460,3,1,0,-4,-1,1,3,5,4,6,4,-4,-1,0,9.025510204,0.99018163,[0.988979672626-0.991383586456]
3463,3,1,0,-3,-2,1,3,5,4,6,4,-4,-1,0,8.739795918,0.99018163,[0.988979672626-0.991383586456]
3466,3,1,0,-4,-2,1,3,5,4,6,4,-4,-1,0,9.408163265,0.99018163,[0.988979672626-0.991383586456]
3467,3,1,0,-4,-3,1,3,5,4,6,4,-4,-1,0,9.923469388,0.99018163,[0.988979672626-0.991383586456]
2003,3,1,0,-1,0,1,3,4,3,5,3,-3,-1,1,4.658163265,0.990138658,[0.988935465783-0.991341849736]
2041,3,1,0,-2,0,1,3,4,3,5,3,-3,-1,1,5.06122449,0.990138658,[0.988935465783-0.991341849736]
2045,3,1,0,-3,0,1,3,4,3,5,3,-3,-1,1,5.596938776,0.990138658,[0.988935465783-0.991341849736]
2061,3,1,0,-2,-1,1,3,4,3,5,3,-3,-1,1,5.31122449,0.990138658,[0.988935465783-0.991341849736]
2065,3,1,0,-3,-1,1,3,4,3,5,3,-3,-1,1,5.836734694,0.990138658,[0.988935465783-0.991341849736]
2069,3,1,0,-3,-2,1,3,4,3,5,3,-3,-1,1,6.209183673,0.990138658,[0.988935465783-0.991341849736]
2262,3,1,0,-1,0,1,3,5,4,6,4,-4,-2,0,7.530612245,0.990138658,[0.988935465783-0.991341849736]
3437,3,1,0,-2,0,1,3,5,4,6,4,-4,-2,0,7.943877551,0.990138658,[0.988935465783-0.991341849736]
3440,3,1,0,-3,0,1,3,5,4,6,4,-4,-2,0,8.489795918,0.990138658,[0.988935465783-0.991341849736]
3443,3,1,0,-4,0,1,3,5,4,6,4,-4,-2,0,9.168367347,0.990138658,[0.988935465783-0.991341849736]
3455,3,1,0,-2,-1,1,3,5,4,6,4,-4,-2,0,8.204081633,0.990138658,[0.988935465783-0.991341849736]
3458,3,1,0,-3,-1,1,3,5,4,6,4,-4,-2,0,8.739795918,0.990138658,[0.988935465783-0.991341849736]
3461,3,1,0,-4,-1,1,3,5,4,6,4,-4,-2,0,9.408163265,0.990138658,[0.988935465783-0.991341849736]
3464,3,1,0,-3,-2,1,3,5,4,6,4,-4,-2,0,9.12244898,0.990138658,[0.988935465783-0.991341849736]
3468,3,1,0,-4,-2,1,3,5,4,6,4,-4,-2,0,9.780612245,0.990138658,[0.988935465783-0.991341849736]
3469,3,1,0,-4,-3,1,3,5,4,6,4,-4,-2,0,10.28571429,0.990138658,[0.988935465783-0.991341849736]
577,3,2,0,-1,0,1,4,5,4,6,2,-2,-1,0,5.658163265,0.990128736,[0.988966220290-0.991291251200]
654,3,2,0,-2,0,1,4,5,4,6,2,-2,-1,0,6.102040816,0.990128736,[0.988966220290-0.991291251200]
660,3,2,0,-2,-1,1,4,5,4,6,2,-2,-1,0,6.392857143,0.990128736,[0.988966220290-0.991291251200]
2020,4,2,0,-1,0,2,3,4,3,5,3,-3,-1,0,5.107142857,0.990104725,[0.989013609757-0.991195839166]
2140,4,2,0,-2,0,2,3,4,3,5,3,-3,-1,0,5.530612245,0.990104725,[0.989013609757-0.991195839166]
2146,4,2,0,-3,0,2,3,4,3,5,3,-3,-1,0,6.086734694,0.990104725,[0.989013609757-0.991195839166]
2164,4,2,0,-2,-1,2,3,4,3,5,3,-3,-1,0,5.801020408,0.990104725,[0.989013609757-0.991195839166]
2170,4,2,0,-3,-1,2,3,4,3,5,3,-3,-1,0,6.346938776,0.990104725,[0.989013609757-0.991195839166]
2176,4,2,0,-3,-2,2,3,4,3,5,3,-3,-1,0,6.739795918,0.990104725,[0.989013609757-0.991195839166]
2390,3,2,0,-1,0,2,3,5,3,6,3,-3,-1,0,5.816326531,0.990099163,[0.989007766417-0.991190559656]
4613,3,2,0,-2,0,2,3,5,3,6,3,-3,-1,0,6.25,0.990099163,[0.989007766417-0.991190559656]
4615,3,2,0,-3,0,2,3,5,3,6,3,-3,-1,0,6.816326531,0.990099163,[0.989007766417-0.991190559656]
4623,3,2,0,-2,-1,2,3,5,3,6,3,-3,-1,0,6.530612245,0.990099163,[0.989007766417-0.991190559656]
4625,3,2,0,-3,-1,2,3,5,3,6,3,-3,-1,0,7.086734694,0.990099163,[0.989007766417-0.991190559656]
4627,3,2,0,-3,-2,2,3,5,3,6,3,-3,-1,0,7.489795918,0.990099163,[0.989007766417-0.991190559656]
223,2,1,0,-1,0,2,5,6,5,7,2,-2,-1,0,7.551020408,0.990062968,[0.988842146987-0.991283789559]
229,2,1,0,-2,0,2,5,6,5,7,2,-2,-1,0,8.025510204,0.990062968,[0.988842146987-0.991283789559]
235,2,1,0,-2,-1,2,5,6,5,7,2,-2,-1,0,8.346938776,0.990062968,[0.988842146987-0.991283789559]
2005,3,1,0,-1,0,1,3,4,3,5,3,-3,-2,1,5.06122449,0.990062182,[0.988853803547-0.991270560747]
2043,3,1,0,-2,0,1,3,4,3,5,3,-3,-2,1,5.454081633,0.990062182,[0.988853803547-0.991270560747]
2047,3,1,0,-3,0,1,3,4,3,5,3,-3,-2,1,5.979591837,0.990062182,[0.988853803547-0.991270560747]
2063,3,1,0,-2,-1,1,3,4,3,5,3,-3,-2,1,5.693877551,0.990062182,[0.988853803547-0.991270560747]
2067,3,1,0,-3,-1,1,3,4,3,5,3,-3,-2,1,6.209183673,0.990062182,[0.988853803547-0.991270560747]
2071,3,1,0,-3,-2,1,3,4,3,5,3,-3,-2,1,6.571428571,0.990062182,[0.988853803547-0.991270560747]
2264,3,1,0,-1,0,1,3,5,4,6,4,-4,-3,0,8.086734694,0.990062182,[0.988853803547-0.991270560747]
3438,3,1,0,-2,0,1,3,5,4,6,4,-4,-3,0,8.489795918,0.990062182,[0.988853803547-0.991270560747]
3441,3,1,0,-3,0,1,3,5,4,6,4,-4,-3,0,9.025510204,0.990062182,[0.988853803547-0.991270560747]
3444,3,1,0,-4,0,1,3,5,4,6,4,-4,-3,0,9.693877551,0.990062182,[0.988853803547-0.991270560747]
3456,3,1,0,-2,-1,1,3,5,4,6,4,-4,-3,0,8.739795918,0.990062182,[0.988853803547-0.991270560747]
3459,3,1,0,-3,-1,1,3,5,4,6,4,-4,-3,0,9.265306122,0.990062182,[0.988853803547-0.991270560747]
3462,3,1,0,-4,-1,1,3,5,4,6,4,-4,-3,0,9.923469388,0.990062182,[0.988853803547-0.991270560747]
3465,3,1,0,-3,-2,1,3,5,4,6,4,-4,-3,0,9.637755102,0.990062182,[0.988853803547-0.991270560747]
3470,3,1,0,-4,-2,1,3,5,4,6,4,-4,-3,0,10.28571429,0.990062182,[0.988853803547-0.991270560747]
3471,3,1,0,-4,-3,1,3,5,4,6,4,-4,-3,0,10.78061224,0.990062182,[0.988853803547-0.991270560747]
3612,3,1,0,-2,-1,0,4,5,4,6,4,-4,-1,0,8.229591837,0.990045023,[0.988648127695-0.991441918601]
3615,3,1,0,-3,-1,0,4,5,4,6,4,-4,-1,0,8.775510204,0.990045023,[0.988648127695-0.991441918601]
3618,3,1,0,-4,-1,0,4,5,4,6,4,-4,-1,0,9.454081633,0.990045023,[0.988648127695-0.991441918601]
3621,3,1,0,-3,-2,0,4,5,4,6,4,-4,-1,0,9.168367347,0.990045023,[0.988648127695-0.991441918601]
3624,3,1,0,-4,-2,0,4,5,4,6,4,-4,-1,0,9.836734694,0.990045023,[0.988648127695-0.991441918601]
3625,3,1,0,-4,-3,0,4,5,4,6,4,-4,-1,0,10.35204082,0.990045023,[0.988648127695-0.991441918601]
2023,4,2,0,-1,0,2,3,4,3,5,3,-3,-2,0,5.530612245,0.990043713,[0.988947026931-0.991140398287]
2143,4,2,0,-2,0,2,3,4,3,5,3,-3,-2,0,5.943877551,0.990043713,[0.988947026931-0.991140398287]
2149,4,2,0,-3,0,2,3,4,3,5,3,-3,-2,0,6.489795918,0.990043713,[0.988947026931-0.991140398287]
2167,4,2,0,-2,-1,2,3,4,3,5,3,-3,-2,0,6.204081633,0.990043713,[0.988947026931-0.991140398287]
2173,4,2,0,-3,-1,2,3,4,3,5,3,-3,-2,0,6.739795918,0.990043713,[0.988947026931-0.991140398287]
2179,4,2,0,-3,-2,2,3,4,3,5,3,-3,-2,0,7.12244898,0.990043713,[0.988947026931-0.991140398287]
2386,3,2,0,-1,0,2,3,4,3,6,3,-3,-1,0,5.392857143,0.990042901,[0.988951370890-0.991134431898]
4593,3,2,0,-2,0,2,3,4,3,6,3,-3,-1,0,5.816326531,0.990042901,[0.988951370890-0.991134431898]
4595,3,2,0,-3,0,2,3,4,3,6,3,-3,-1,0,6.37244898,0.990042901,[0.988951370890-0.991134431898]
4603,3,2,0,-2,-1,2,3,4,3,6,3,-3,-1,0,6.086734694,0.990042901,[0.988951370890-0.991134431898]
4605,3,2,0,-3,-1,2,3,4,3,6,3,-3,-1,0,6.632653061,0.990042901,[0.988951370890-0.991134431898]
4607,3,2,0,-3,-2,2,3,4,3,6,3,-3,-1,0,7.025510204,0.990042901,[0.988951370890-0.991134431898]
2392,3,2,0,-1,0,2,3,5,3,6,3,-3,-2,0,6.25,0.99003304,[0.988936062459-0.991130017319]
4614,3,2,0,-2,0,2,3,5,3,6,3,-3,-2,0,6.673469388,0.99003304,[0.988936062459-0.991130017319]
4616,3,2,0,-3,0,2,3,5,3,6,3,-3,-2,0,7.229591837,0.99003304,[0.988936062459-0.991130017319]
4624,3,2,0,-2,-1,2,3,5,3,6,3,-3,-2,0,6.943877551,0.99003304,[0.988936062459-0.991130017319]
4626,3,2,0,-3,-1,2,3,5,3,6,3,-3,-2,0,7.489795918,0.99003304,[0.988936062459-0.991130017319]
4628,3,2,0,-3,-2,2,3,5,3,6,3,-3,-2,0,7.882653061,0.99003304,[0.988936062459-0.991130017319]
2917,2,1,0,-2,-1,0,5,6,5,7,3,-3,-1,0,9.244897959,0.990031559,[0.988632987786-0.991430130490]
2919,2,1,0,-3,-1,0,5,6,5,7,3,-3,-1,0,9.821428571,0.990031559,[0.988632987786-0.991430130490]
2921,2,1,0,-3,-2,0,5,6,5,7,3,-3,-1,0,10.24489796,0.990031559,[0.988632987786-0.991430130490]
2918,2,1,0,-2,-1,0,5,6,5,7,3,-3,-2,0,9.678571429,0.990020299,[0.988621680659-0.991418916431]
2920,2,1,0,-3,-1,0,5,6,5,7,3,-3,-2,0,10.24489796,0.990020299,[0.988621680659-0.991418916431]
2922,2,1,0,-3,-2,0,5,6,5,7,3,-3,-2,0,10.65816327,0.990020299,[0.988621680659-0.991418916431]
701,2,1,0,-1,0,2,3,5,3,6,2,-2,0,1,4.530612245,0.990010004,[0.988850412505-0.991169594770]
705,2,1,0,-2,0,2,3,5,3,6,2,-2,0,1,4.964285714,0.990010004,[0.988850412505-0.991169594770]
709,2,1,0,-2,-1,2,3,5,3,6,2,-2,0,1,5.244897959,0.990010004,[0.988850412505-0.991169594770]
2289,2,1,0,-1,0,2,3,6,4,7,3,-3,-1,0,7.229591837,0.990010004,[0.988850412505-0.991169594770]
3706,2,1,0,-2,0,2,3,6,4,7,3,-3,-1,0,7.673469388,0.990010004,[0.988850412505-0.991169594770]
3708,2,1,0,-3,0,2,3,6,4,7,3,-3,-1,0,8.25,0.990010004,[0.988850412505-0.991169594770]
3726,2,1,0,-2,-1,2,3,6,4,7,3,-3,-1,0,7.964285714,0.990010004,[0.988850412505-0.991169594770]
3728,2,1,0,-3,-1,2,3,6,4,7,3,-3,-1,0,8.530612245,0.990010004,[0.988850412505-0.991169594770]
3730,2,1,0,-3,-2,2,3,6,4,7,3,-3,-1,0,8.943877551,0.990010004,[0.988850412505-0.991169594770]
70,2,1,0,-1,0,2,3,4,3,6,2,-2,0,1,4.107142857,0.990009924,[0.988850332398-0.991169515487]
72,2,1,0,-2,0,2,3,4,3,6,2,-2,0,1,4.530612245,0.990009924,[0.988850332398-0.991169515487]
75,2,1,0,-2,-1,2,3,4,3,6,2,-2,0,1,4.801020408,0.990009924,[0.988850332398-0.991169515487]
2288,2,1,0,-1,0,2,3,5,4,7,3,-3,-1,0,6.673469388,0.990009924,[0.988850332398-0.991169515487]
3702,2,1,0,-2,0,2,3,5,4,7,3,-3,-1,0,7.107142857,0.990009924,[0.988850332398-0.991169515487]
3704,2,1,0,-3,0,2,3,5,4,7,3,-3,-1,0,7.673469388,0.990009924,[0.988850332398-0.991169515487]
3720,2,1,0,-2,-1,2,3,5,4,7,3,-3,-1,0,7.387755102,0.990009924,[0.988850332398-0.991169515487]
3722,2,1,0,-3,-1,2,3,5,4,7,3,-3,-1,0,7.943877551,0.990009924,[0.988850332398-0.991169515487]
3724,2,1,0,-3,-2,2,3,5,4,7,3,-3,-1,0,8.346938776,0.990009924,[0.988850332398-0.991169515487]
57,2,1,0,-1,0,1,3,5,4,6,2,-2,0,1,4.816326531,0.990004169,[0.988809215077-0.991199123291]
86,2,1,0,-2,0,1,3,5,4,6,2,-2,0,1,5.25,0.990004169,[0.988809215077-0.991199123291]
92,2,1,0,-2,-1,1,3,5,4,6,2,-2,0,1,5.530612245,0.990004169,[0.988809215077-0.991199123291]
2197,2,1,0,-1,0,1,3,6,5,7,3,-3,-1,0,7.658163265,0.990004169,[0.988809215077-0.991199123291]
2515,2,1,0,-2,0,1,3,6,5,7,3,-3,-1,0,8.102040816,0.990004169,[0.988809215077-0.991199123291]
2517,2,1,0,-3,0,1,3,6,5,7,3,-3,-1,0,8.678571429,0.990004169,[0.988809215077-0.991199123291]
2537,2,1,0,-2,-1,1,3,6,5,7,3,-3,-1,0,8.392857143,0.990004169,[0.988809215077-0.991199123291]
2539,2,1,0,-3,-1,1,3,6,5,7,3,-3,-1,0,8.959183673,0.990004169,[0.988809215077-0.991199123291]
2541,2,1,0,-3,-2,1,3,6,5,7,3,-3,-1,0,9.37244898,0.990004169,[0.988809215077-0.991199123291]
3613,3,1,0,-2,-1,0,4,5,4,6,4,-4,-2,0,8.632653061,0.990003531,[0.988605591238-0.991401471028]
3616,3,1,0,-3,-1,0,4,5,4,6,4,-4,-2,0,9.168367347,0.990003531,[0.988605591238-0.991401471028]
3619,3,1,0,-4,-1,0,4,5,4,6,4,-4,-2,0,9.836734694,0.990003531,[0.988605591238-0.991401471028]
3622,3,1,0,-3,-2,0,4,5,4,6,4,-4,-2,0,9.551020408,0.990003531,[0.988605591238-0.991401471028]
3626,3,1,0,-4,-2,0,4,5,4,6,4,-4,-2,0,10.20918367,0.990003531,[0.988605591238-0.991401471028]
3627,3,1,0,-4,-3,0,4,5,4,6,4,-4,-2,0,10.71428571,0.990003531,[0.988605591238-0.991401471028]
122,2,1,0,-1,0,1,3,4,3,5,1,-1,0,2,3.102040816,0.989994373,[0.988799364339-0.991189381877]
566,2,1,0,-1,0,1,3,5,4,6,2,-2,-1,1,5.107142857,0.989994373,[0.988799364339-0.991189381877]
581,2,1,0,-2,0,1,3,5,4,6,2,-2,-1,1,5.530612245,0.989994373,[0.988799364339-0.991189381877]
590,2,1,0,-2,-1,1,3,5,4,6,2,-2,-1,1,5.801020408,0.989994373,[0.988799364339-0.991189381877]
2198,2,1,0,-1,0,1,3,6,5,7,3,-3,-2,0,8.102040816,0.989994373,[0.988799364339-0.991189381877]
2516,2,1,0,-2,0,1,3,6,5,7,3,-3,-2,0,8.535714286,0.989994373,[0.988799364339-0.991189381877]
2518,2,1,0,-3,0,1,3,6,5,7,3,-3,-2,0,9.102040816,0.989994373,[0.988799364339-0.991189381877]
2538,2,1,0,-2,-1,1,3,6,5,7,3,-3,-2,0,8.816326531,0.989994373,[0.988799364339-0.991189381877]
2540,2,1,0,-3,-1,1,3,6,5,7,3,-3,-2,0,9.37244898,0.989994373,[0.988799364339-0.991189381877]
2542,2,1,0,-3,-2,1,3,6,5,7,3,-3,-2,0,9.775510204,0.989994373,[0.988799364339-0.991189381877]
51,2,1,0,-1,0,2,4,5,4,6,1,-1,0,1,4.632653061,0.989993354,[0.988772231204-0.991214477380]
221,2,1,0,-1,0,2,4,6,5,7,2,-2,-1,0,7.168367347,0.989993354,[0.988772231204-0.991214477380]
227,2,1,0,-2,0,2,4,6,5,7,2,-2,-1,0,7.632653061,0.989993354,[0.988772231204-0.991214477380]
233,2,1,0,-2,-1,2,4,6,5,7,2,-2,-1,0,7.943877551,0.989993354,[0.988772231204-0.991214477380]
2388,3,2,0,-1,0,2,3,4,3,6,3,-3,-2,0,5.816326531,0.989976778,[0.988879668719-0.991073887773]
4594,3,2,0,-2,0,2,3,4,3,6,3,-3,-2,0,6.229591837,0.989976778,[0.988879668719-0.991073887773]
4596,3,2,0,-3,0,2,3,4,3,6,3,-3,-2,0,6.775510204,0.989976778,[0.988879668719-0.991073887773]
4604,3,2,0,-2,-1,2,3,4,3,6,3,-3,-2,0,6.489795918,0.989976778,[0.988879668719-0.991073887773]
4606,3,2,0,-3,-1,2,3,4,3,6,3,-3,-2,0,7.025510204,0.989976778,[0.988879668719-0.991073887773]
4608,3,2,0,-3,-2,2,3,4,3,6,3,-3,-2,0,7.408163265,0.989976778,[0.988879668719-0.991073887773]
85,2,1,0,-2,-1,0,4,5,4,6,2,-2,0,1,5.959183673,0.989965948,[0.988567016089-0.991364879135]
2911,2,1,0,-2,-1,0,4,6,5,7,3,-3,-1,0,8.821428571,0.989965948,[0.988567016089-0.991364879135]
2913,2,1,0,-3,-1,0,4,6,5,7,3,-3,-1,0,9.387755102,0.989965948,[0.988567016089-0.991364879135]
2915,2,1,0,-3,-2,0,4,6,5,7,3,-3,-1,0,9.801020408,0.989965948,[0.988567016089-0.991364879135]
596,2,1,0,-1,0,2,3,5,3,6,2,-2,-1,1,4.821428571,0.989959681,[0.988798674687-0.991120687777]
625,2,1,0,-2,0,2,3,5,3,6,2,-2,-1,1,5.244897959,0.989959681,[0.988798674687-0.991120687777]
637,2,1,0,-2,-1,2,3,5,3,6,2,-2,-1,1,5.515306122,0.989959681,[0.988798674687-0.991120687777]
2291,2,1,0,-1,0,2,3,6,4,7,3,-3,-2,0,7.673469388,0.989959681,[0.988798674687-0.991120687777]
3707,2,1,0,-2,0,2,3,6,4,7,3,-3,-2,0,8.107142857,0.989959681,[0.988798674687-0.991120687777]
3709,2,1,0,-3,0,2,3,6,4,7,3,-3,-2,0,8.673469388,0.989959681,[0.988798674687-0.991120687777]
3727,2,1,0,-2,-1,2,3,6,4,7,3,-3,-2,0,8.387755102,0.989959681,[0.988798674687-0.991120687777]
3729,2,1,0,-3,-1,2,3,6,4,7,3,-3,-2,0,8.943877551,0.989959681,[0.988798674687-0.991120687777]
3731,2,1,0,-3,-2,2,3,6,4,7,3,-3,-2,0,9.346938776,0.989959681,[0.988798674687-0.991120687777]
503,2,1,0,-1,0,2,3,4,3,6,2,-2,-1,1,4.387755102,0.989959602,[0.988798594582-0.991120608493]
507,2,1,0,-2,0,2,3,4,3,6,2,-2,-1,1,4.801020408,0.989959602,[0.988798594582-0.991120608493]
509,2,1,0,-2,-1,2,3,4,3,6,2,-2,-1,1,5.06122449,0.989959602,[0.988798594582-0.991120608493]
2290,2,1,0,-1,0,2,3,5,4,7,3,-3,-2,0,7.107142857,0.989959602,[0.988798594582-0.991120608493]
3703,2,1,0,-2,0,2,3,5,4,7,3,-3,-2,0,7.530612245,0.989959602,[0.988798594582-0.991120608493]
3705,2,1,0,-3,0,2,3,5,4,7,3,-3,-2,0,8.086734694,0.989959602,[0.988798594582-0.991120608493]
3721,2,1,0,-2,-1,2,3,5,4,7,3,-3,-2,0,7.801020408,0.989959602,[0.988798594582-0.991120608493]
3723,2,1,0,-3,-1,2,3,5,4,7,3,-3,-2,0,8.346938776,0.989959602,[0.988798594582-0.991120608493]
3725,2,1,0,-3,-2,2,3,5,4,7,3,-3,-2,0,8.739795918,0.989959602,[0.988798594582-0.991120608493]
622,2,1,0,-2,-1,0,4,5,4,6,2,-2,-1,1,6.229591837,0.989955632,[0.988556649265-0.991354613837]
2912,2,1,0,-2,-1,0,4,6,5,7,3,-3,-2,0,9.244897959,0.989955632,[0.988556649265-0.991354613837]
